"y","X1","X2","X3"
6.24473260760191,9,1.05341897895307,0.677705975861265
3.26877867009593,4,1.19331642160229,0.457034882151045
2.66812150050483,4,1.28408463733643,0.330093851463235
7.48542093999439,5,0.099334533997966,0.210964909781722
6.12484794397095,4,0.225846068542963,0.160312030737826
2.34453898194499,7,0.853242835521021,0.447908870130745
5.98756061084437,6,-0.149025844555977,0.534634020151305
1.3131441350377,4,1.30409088856734,0.647196365825736
1.10076993615348,4,-0.388185806730748,0.748153411937488
1.3503933000079,2,0.223241369742284,0.517016143886056
3.20192631635204,8,-0.0423851458364728,0.492367285737941
5.01624140038667,8,0.211298465537554,0.335838002386192
4.18807560546259,4,2.49593343581651,0.446968455528035
1.93828502496782,7,0.891823556990505,0.50986604265301
-0.612477751446797,4,0.524834188593843,0.159257293290187
1.76694627114565,2,0.612326152271656,0.485968541762792
-2.02772147389562,5,0.640332040071822,0.555672300459624
5.6146243247894,7,-0.644067837123379,0.525957301583913
-2.58375859779204,3,0.229779805508666,0.723421112189651
4.56535203600653,5,0.400457879043839,0.295547740451038
1.94553951044471,8,-0.933294560493586,0.404266928726987
2.81969649929233,4,2.06106065256188,0.592625593331601
0.834723350748934,4,1.07813729143939,0.43027614844476
8.30711262470096,8,0.997118425739346,0.445668605897035
3.22468595664722,0,0.665808685677812,0.383596044085093
5.46130383480274,7,2.14825751680769,0.833907047386082
-3.69227425545877,1,0.234007298578567,0.589441425676221
3.44996631330231,6,0.867909029925061,0.64558088083666
1.13397590742473,2,1.18848220888882,0.902271077206484
9.07696187258294,8,0.900422635165771,0.153806260920782
-0.410587043077795,1,0.646487618655638,0.422056032698985
5.40864726571339,3,1.05528642110296,0.380377483500213
1.70780648673795,4,1.22330961511775,0.722760270913871
7.9076844215592,8,1.89187582776581,0.302118456657569
0.261246091057782,1,0.129181986948279,0.749018355488705
3.16411658586548,7,1.40951879244476,0.838862279496981
3.59829519797802,8,1.50990566573715,0.425422565044847
3.13324399987982,6,-0.182311598367727,0.593097397996484
-0.0938220649214694,3,-0.200128992068244,0.686025314021371
1.81892656103893,6,-2.30726779271873,0.219353168119357
5.53321513955312,6,1.22205238345337,0.222072984908654
1.24626478699739,6,1.19058612035648,0.629840145075369
-2.76222287153294,3,1.28176609769162,0.700903589067996
1.76327935603504,4,0.306152864677664,0.137871746170198
0.670478079676515,1,-1.24677529027681,0.36122613437632
6.23578723029637,6,1.47498854626748,0.535489160005294
5.55533169303574,7,1.0052717898988,0.226530183934488
0.038162200856378,3,0.300027952323688,0.555961701268703
3.33362001767961,4,1.56837926163886,0.429891205813254
3.24957756202773,9,-0.119807726531508,0.819790041997577
8.21818213018253,12,0.571851985275768,0.215926573438454
2.21558516979987,1,1.28671471978716,0.359952305064381
-0.266306966594426,4,-0.648354966966323,0.642153201595277
2.56005276637843,2,0.146014195576398,0.276212983434159
3.33781010416589,3,1.29514109713109,0.0833308012089459
1.29449127892745,5,-0.397780750919824,0.235936159467486
5.08340811489993,9,1.24833010764308,0.30448119169793
2.20163643733582,7,-0.355300836331191,0.775100496210008
-1.50249646828449,5,-1.09311083246207,0.709662672213135
-2.22799207557165,4,-0.164295560302002,0.240519407767287
-0.0680591615763146,5,-0.148737415567968,0.79215439950721
5.08712755057518,8,1.64936018465075,0.615273605088327
3.73812110015652,5,2.92357349012192,0.486035138223331
0.889405290365213,3,1.15058408567685,0.92321221733196
0.412268396679922,4,0.368692522955813,0.771611266887723
-1.82463985958354,2,-0.313879750808933,0.803732589393669
4.15532478257651,6,0.252345287473141,0.696527963539345
2.81211779282495,5,1.48231170544912,0.444800021616342
4.59662237613107,8,-0.301577196585081,0.511363734737942
0.258185641932319,8,-0.62739942550454,0.490121508472809
2.4436734067405,4,1.09675630631532,0.844430695077103
1.13574795844102,1,0.702660527142686,0.499224829272776
1.62551263857518,3,-0.248733263289105,0.552433142315002
0.931659608839094,5,-0.340112356045944,0.098906992435907
5.25560248947193,5,1.31277942412504,0.192321471142065
1.16099279145194,2,0.744781399054544,0.856889872195402
2.9703640319049,6,0.672626758158186,0.290867672648664
2.00829648988469,4,-0.739649130128292,0.427909692074224
-0.330777222574007,3,-0.364129692262389,0.78718665084463
5.91879650040847,8,0.780748587991906,0.29384000920377
0.23891207299363,7,0.382314028487843,0.843610808266526
6.22976403959233,9,2.48625888031431,0.246832002800542
2.52542733855983,6,1.24256181576204,0.399719769264532
4.82581352253669,5,1.34615695369673,0.447573409874539
1.94275337190898,5,0.910504008860543,0.418225799543435
3.41503851028753,6,-0.49877792331018,0.343975721958104
0.682661548080874,5,-0.566972899297938,0.488919306860005
1.63697232792586,5,-0.853434256888506,0.639948868139788
5.29393087381798,10,0.380962848474959,0.198620165115262
0.962992001703489,2,1.38032834029086,0.357565919116581
-1.07516174110264,6,-0.224238509258102,0.758434333460597
-0.898519284153674,3,-0.264542017447352,0.625432653467127
1.50401018654347,4,0.412373772980938,0.810923214439773
-2.40769535695184,5,-1.18683968783398,0.49187427498403
5.13616707590927,7,0.942303320515377,0.348483932737179
3.06673748552182,7,1.95416986292089,0.202629631943453
4.30118429542542,3,1.47095076602342,0.378748615716471
1.13220707311664,2,-0.339411706510097,0.827032169351069
5.24596939328521,8,0.53638888460733,0.510872534091206
4.605307780492,6,1.7157181621168,0.634466593915087
1.46844708288714,3,1.35299419091117,0.703014601028423
2.44356407398987,5,-0.686070970302123,0.646380202514716
4.50467948958524,7,1.28137417778331,0.491049133282828
1.5197666159176,6,-1.06801375573117,0.363255672629248
2.13156612331787,4,0.692514378604092,0.831020665849858
1.22533014589993,3,0.963861548831876,0.74972319163391
6.01927101370332,6,0.41990688619272,0.47475047134637
5.69464237958312,8,1.82813425970197,0.727835543609354
5.81640290106743,9,2.55060143525818,0.251749870077739
4.77454148176546,7,0.203261780991706,0.223700629312512
4.72293923985987,5,0.342041290404629,0.355344131241658
3.41260042934009,4,2.29407831763489,0.316710501687426
1.10912823787327,4,1.19963141582463,0.665540893284073
1.19228602072537,4,0.971973364065037,0.586795282241649
3.70049522893034,6,1.3021054696773,0.426947138240112
4.65397229531966,5,1.60596696421707,0.514074678401974
0.0804641664876624,2,1.22257451246905,0.227874066318005
2.41391737966938,4,0.578547981811271,0.576005987232428
3.99633987486918,5,1.76740158747884,0.707888096193745
4.4690157689929,6,1.47387464158642,0.0748644965777229
5.85775958916246,8,0.51889796475911,0.700466145512673
3.599910893135,7,1.02921345854225,0.409693970894434
-0.703155429833201,2,-0.452453207115699,0.0822644657210796
-0.0286855912984715,1,0.630848510461943,0.407101764884527
3.23281988447364,4,0.428923225414371,0.764166862532445
1.48585284788827,9,-1.00281816445804,0.553616820913264
1.8096725745322,5,2.19340589120091,0.705646865843662
-1.53160776971254,3,1.68028417543437,0.404001588940424
1.45474553165869,3,2.38274706139288,0.287517749477776
-0.554254247339212,5,0.715152820946276,0.368461551665222
8.53974005831805,8,0.652897356297026,0.378837598738942
4.58112182695028,8,0.970703327771294,0.70517352460535
3.92334366611155,7,2.14576177976617,0.792122224941995
1.44310659540944,3,0.927279823846635,0.578751573560091
1.54953054369168,10,-0.647182500347789,0.519749809017213
3.29293421591184,5,-0.595945730074935,0.715899365278284
7.10087108100048,8,0.216753310593345,0.499924164483421
6.52555855555229,8,2.52402802871263,0.202459786476023
-0.887817492811418,6,-0.852542183357499,0.482372623010664
-0.720262349905541,4,0.653106247281482,0.510440589024575
2.16081023293731,5,-0.758393543846731,0.6893783531843
-3.58232958195105,2,-0.24486519745888,0.632482840573456
-3.66357994462839,2,-0.975160905022847,0.871470896157554
6.47252593791161,5,1.69747308167652,0.602864304028829
7.53737639108031,8,-1.15280459381539,0.365213089555574
4.14561123031809,3,1.51724784482453,0.42544805718684
4.34511798003172,7,0.929585433858665,0.526938918983595
-1.51510685633732,2,0.730842623718455,0.693327372006511
3.52277447310418,7,0.657815629806745,0.081657095556791
1.45384764121519,4,-0.0812367517256558,0.543791584541863
2.87542124586764,5,1.45648570859969,0.927832703315722
0.564332169852668,5,-1.50393229449709,0.493332416884683
0.770903217389485,6,-0.0915057886544363,0.694595373181679
3.44327209748737,4,0.345955048749142,0.409572728388093
-0.407432850607164,3,1.26668792725244,0.521759704366709
3.93563685062503,6,1.33402971217656,0.144318498491839
7.1135725667908,6,2.2728792081158,0.54981857162222
3.26398217058352,6,1.90317594618029,0.193753178595982
2.27204386320956,3,1.73117373246229,0.38486575125326
0.866296984835037,4,-0.788819925765161,0.260692793197265
7.65519185032507,3,2.12334346963031,0.340165825765389
4.17519173663994,9,1.098945593169,0.536751311370923
2.44729221625709,6,-0.840753494798633,0.226701603014818
-2.35410457981521,1,-1.03357336736122,0.796055261180543
2.16130749704571,5,-0.791287816599491,0.52628288980397
1.45125070410231,3,-0.118942673158264,0.618696493309073
3.64064924819607,3,2.71968052597813,0.67283432705492
5.32333393597269,9,2.01173449828809,0.72551786105404
2.5770080844902,2,0.511878152476402,0.385971582023349
2.41832829903763,6,-1.38942761776283,0.409141372465309
5.62370929967214,7,0.667556309037313,0.251501889971289
0.371700838456436,3,-0.578932123872571,0.517049988542154
4.42195865103482,6,-0.606418451789124,0.537330027167284
6.01933884278115,9,1.20890445115669,0.486624443752747
-0.61399244558784,2,-0.691682601647035,0.142644362790603
1.37914184160589,5,-0.788490139266649,0.379902952856372
2.50126604794141,6,0.732275168519674,0.529552527695476
3.44116301592907,7,-0.771210414801412,0.436189311456256
-1.65046753485907,1,-0.0256178103829331,0.173548555385049
4.7219449115004,5,1.94925751221164,0.260152817294536
6.07916439801559,5,1.52298384579349,0.682849541218113
6.18866737234672,7,3.43144547286173,0.869176395244478
1.96189136353016,5,-0.010767809812807,0.353378937989968
4.23630814133791,6,1.14743496581795,0.236409498392733
2.08607447060872,4,-0.342904033493571,0.700273699986912
4.19745897452876,5,0.876515315336443,0.14696500150861
1.3353042332689,3,0.842090855560822,0.709398551226613
1.98288684166544,7,-0.368684883583127,0.869825746516143
4.11439406865752,6,0.620410593748602,0.313814707234321
5.70064352063814,6,0.774930689113625,0.0842117291511511
3.62351237847532,7,0.216437325350642,0.535318904637603
-0.240032624281703,3,1.23911127434534,0.398786616342542
0.148602595138546,3,-0.704926348102452,0.429616692595156
1.04579552296863,6,0.554832889287225,0.829762249053372
0.211538689266158,4,-0.14819048045988,0.852408804036406
1.20564374475457,3,0.940246289223091,0.47300570888725
-1.72517755809723,3,0.209006416585158,0.502248357062617
1.76475449748265,5,2.47431848148664,0.468106815584012
3.41370579399468,5,2.48375421774373,0.530386020742484
-2.7768945168941,2,-0.301385644830793,0.723178493043999
5.03817522461846,7,1.48360134500969,0.642909958557707
4.11118182831256,0,1.6561667054012,0.93958561845742
4.10310531082495,3,0.731180464448898,0.500702418522283
2.75608973730811,6,-0.273383311803868,0.128658414784916
5.15821108350544,5,0.288939449186831,0.47431737471956
1.29721976646841,8,0.779233653328834,0.778679595613069
0.815654646383234,3,-0.627557286857365,0.364366552038624
7.58891052639352,5,2.44696891707791,0.39829566063306
0.529756713856697,4,0.42878504270089,0.558842328083032
4.7269964461247,6,4.03387106680189,0.376466723526903
2.75839019899444,5,0.440559170631765,0.294938849094673
2.63301871634571,8,-0.728689012715141,0.505393868371142
2.05791080785158,5,0.522450579013802,0.63034425457486
0.749724707460951,5,1.74372477068491,0.339658776728037
4.60283373740071,5,0.799903464328265,0.0244307066932618
3.11668607196454,8,1.36902899066886,0.904166891356693
1.67241224720032,7,0.841882775872573,0.555271552975116
5.74136126167348,4,2.55911234575792,0.515591368677773
3.48166633158048,4,1.06537988350871,0.170837056030691
3.34360843624353,5,-0.181574680247436,0.278452114193478
8.58513753366108,6,2.76902873642694,0.259387630014696
3.12255636541294,7,-0.792139601577189,0.674546013384752
7.39673977719584,9,1.75593324968731,0.649014779286788
5.6578700010967,7,1.36624554968607,0.653477631885668
3.72787179457486,5,1.35792471255672,0.723499370489384
-0.0101854196686544,4,0.779269556285998,0.596309986894373
3.13988031217761,5,0.764725317607426,0.56622523430668
-1.8331308273355,2,0.938283490263001,0.595442399206222
-1.87324690413438,3,0.473533892949017,0.651380299785623
2.35798521977669,3,0.775696006456695,0.656871832960955
0.0715594760017031,2,0.795624853726519,0.134262219234616
1.1650601616821,2,0.965059081069042,0.686852201191093
4.62578550420139,7,0.570408772646745,0.411593778942407
-0.652321145969566,8,-0.36985715221318,0.725131187989676
8.73166228233692,3,1.48118514969622,0.36297925696411
2.25003180498766,8,1.0403097298845,0.614101189336698
5.44354585703964,5,1.79105566610197,0.254834515322474
3.65481196495254,7,0.207194476983299,0.760093912217719
2.51993958368143,3,2.51709698043798,0.374497751276331
-0.683431307721891,8,-0.0827068243311521,0.557048291392629
-0.171119917166081,3,0.122744696299949,0.748961762252907
2.39909848766413,4,-0.240786501470293,0.564873754825402
1.61977738065799,5,0.0597672111159676,0.749829545504179
0.54802993632785,3,0.741904341735789,0.411672461599121
-3.03615278145831,2,0.939153130959569,0.949189243889684
3.21191695702956,2,0.219401387403049,0.637343558183321
-0.0376002108087006,6,0.95597170149336,0.0596338738566951
3.74631814501036,9,0.587260189368117,0.595255489354849
4.71550435590811,6,-0.0532392232401392,0.0988140646129253
5.10350274994134,9,0.775425173388051,0.42798529794184
1.62404263539633,4,1.19477265941836,0.752916726660534
-0.765784222561527,5,-0.559506890138298,0.485929535339368
6.00521522696581,6,2.53214068039758,0.425235517556716
3.02201536834269,7,-0.388319784794237,0.607947681388579
4.07278948872508,4,1.98865188624776,0.142156221081182
5.03755935438222,3,1.41030975763938,0.235491238946615
5.22680578359896,7,-0.862509337084117,0.495863225192887
0.576768084668642,3,-0.183801800248116,0.273741308466883
5.29269483955783,5,1.41951185510331,0.65742594828941
0.983741224243421,2,1.96662612545128,0.636590736368484
2.79514576879327,4,2.46435026171056,0.710844181628129
6.10104152005781,4,2.46928535740146,0.0613171839255234
1.26054112697081,4,0.258586489415979,0.846726557729854
6.94665972054014,4,3.16282314636168,0.453563120407113
3.49109706266244,3,0.667381632602736,0.608971545498754
3.28738427872274,7,2.34875933884609,0.57200457477271
1.50228970255918,5,0.10617982190835,0.677973447969637
-1.14650946869869,7,0.0696654915937357,0.530850800608555
-1.79870174645569,6,-0.843034926007014,0.420601522357012
3.65937492820794,7,-0.360234575723872,0.469085997618683
2.32730730573317,4,0.809430636590083,0.526139975703451
3.40462632390437,2,2.53304609933335,0.563731010715109
5.17956854886988,2,1.15215912338477,0.335983105510289
1.76989199401991,4,0.0277261558468223,0.878325974391366
6.06848999405544,4,1.6773131881748,0.436489202453583
1.40545304671579,4,0.701380998099186,0.570455035954009
0.660309280276485,3,-0.782524517602433,0.290250723249317
6.2073151497353,5,2.5285038614083,0.587859154164941
2.47333059078163,3,0.692358696815715,0.791600597460774
-0.854770372908125,7,-0.935560522768482,0.69919806487008
1.46689119453047,3,-1.16971342657197,0.567370648559107
1.79324033713599,3,0.168637725913038,0.530498553429375
2.36564742841841,6,-1.08338181142701,0.297744502318579
2.59733792948948,3,1.14872688435971,0.258583572683851
2.91965503927905,3,1.08790974614602,0.140909133397094
3.81806331664902,5,1.03236892637212,0.462092372381137
3.33870311112038,5,0.169960001569875,0.495901511121901
4.2347922494614,5,0.227398323059158,0.424547913929873
3.93034990429891,3,1.23555695266983,0.780742590633092
4.81306251294878,3,1.8135578874154,0.284723463724053
4.25938060472499,4,-0.0113804963411739,0.0633927577481153
2.15510345939954,2,1.31825716180978,0.563544311298058
1.33990301127853,4,-0.137969200817061,0.31600313305448
5.09700461166768,3,3.36341704435803,0.18247005070563
3.91247254514496,5,0.434316237268178,0.358798802166445
2.21381553259095,5,0.303424536523646,0.39315173785633
1.66581996123617,6,1.53046040087562,0.496483337225332
6.99490494653225,4,1.92009740276455,0.193476717521977
2.08573452379076,2,1.38362894967561,0.0798029487367922
-0.781170466340733,3,-0.62364007238895,0.604979069519879
1.51258344558386,7,0.853337513846825,0.0651387156892499
4.69155511339305,8,0.0103612785012118,0.675518092162973
4.09853222968384,3,0.708683116135743,0.124950569573866
2.39062568825402,3,1.90257840784383,0.460838388676193
4.08733340919863,7,0.916920809824937,0.432870162458816
3.08717875408396,10,-2.13463533888515,0.222055476272378
7.70224745935007,5,1.67151834235366,0.269293991884439
6.67317526054567,9,0.254536964791898,0.185281755559597
-3.11540818374474,3,-0.358242840089876,0.384530437656512
0.203901466868257,4,1.36232932516263,0.216927597976271
3.00270790920517,5,0.446004727999611,0.812583887550214
5.72700667199967,5,1.00915433700864,0.571692522263438
3.77665917112476,7,1.06046794732331,0.466123779931407
1.93063584080385,8,-0.117994496320187,0.436355777355643
0.488764002646439,4,1.6821888480812,0.429618583622903
0.444112222670594,4,1.39113439834517,0.646221457503648
-0.193936780005782,6,-1.60477877931643,0.492232416106178
3.46675382553612,6,0.798547294279748,0.402451307802029
1.43313838757891,6,0.202175661186189,0.520187522556215
1.31538534148308,4,1.2877394896682,0.164426092114128
6.06850791286993,6,1.64389699693659,0.43504456626856
2.30247550518739,3,-0.780671717015057,0.446471562598949
11.5713547608668,9,2.3972304846962,0.176081210208175
1.99869295793493,6,-0.0477156678832333,0.452736572309552
8.46365070775806,8,1.62218115763836,0.212436392253299
3.96966812392878,6,-1.54452269162027,0.586414028015129
-0.195082054637148,3,0.0154379867032257,0.49814467865227
4.78046138483701,6,1.13730478309275,0.931257306158191
2.46472176032121,5,1.06282984420171,0.494410915816476
3.85446310331774,7,1.97687341266594,0.330972099772994
1.51798489242181,3,0.978105558520589,0.590369151346595
3.08231523156221,8,1.3970461491177,0.823915389542773
3.13431061263824,3,0.773321582176176,0.607413688463903
4.90550624623997,7,2.83235012597375,0.411311384697359
0.138598504796296,6,-0.926703420931403,0.560003694439846
5.05370170960956,6,2.31530661262769,0.359145433063768
-0.843346928308617,2,0.268944068024787,0.234618102364335
1.86404226268818,2,-0.398362093200278,0.755770241446682
4.3559902419055,3,0.739069508020507,0.35486742269049
5.22273678698362,8,0.108300513871207,0.37561396285531
1.08663939075308,6,-0.750286572148731,0.318057811346782
4.03961723099338,11,-0.0332536469026551,0.495099973345794
5.18899334306648,6,1.08563528670051,0.630140457818868
3.89900499594004,4,-0.210571867962548,0.233747839838009
0.323829378417489,0,1.11315254835575,0.376528626515581
9.51339843178314,9,2.47344350475746,0.44352125150206
3.2361311435158,4,0.862767446594551,0.309051552111117
3.54997896044248,4,1.28817332234082,0.619147371768638
2.66908568654911,7,0.406517072940561,0.833706427183269
4.18672007385796,7,1.04679343277537,0.484610823646316
1.98316175049261,5,0.813742507914907,0.807198473746544
4.14801988973485,6,1.86553754031193,0.539188740973221
7.54434633902398,8,1.6726846123095,0.237889249828825
0.660412252451475,2,-0.289134940017773,0.228119004817725
-0.542181878737854,3,0.251159065944689,0.53937224655741
3.24266703053582,7,1.2917848808179,0.396859319952493
3.15123251482075,5,1.38148037131832,0.397522058426575
-0.761042188794167,4,-0.820112749920958,0.599973688423569
0.294089157535062,3,1.21957914163997,0.535882802195263
2.15536171568274,2,0.482339819338106,0.0973995624258263
0.275135571763063,2,0.900417820869078,0.64444717099649
2.47051894894585,6,-0.878097389380701,0.741186892447792
4.36535525767239,6,0.571094054157288,0.401316953819853
0.0185203375870551,5,-0.292498806327666,0.947516738408278
0.0837666234449312,5,0.542618822514138,0.66519032748947
7.03653508001662,9,0.767664342047072,0.56245180639024
5.64033268774019,3,0.878747145472888,0.496248057295735
2.24178384213581,3,-0.593686799496747,0.513441564017814
0.788378544648217,5,-1.53954265100372,0.629318013411013
3.70794041078195,3,0.501014500905947,0.479339498741003
4.29326432731092,10,1.73090115022452,0.325062136676487
4.52110657162799,4,2.4605869959667,0.296139858587061
5.56734721150936,10,0.45902928849859,0.683221212526211
5.3799932778554,5,-0.51891469117331,0.114691186028513
0.933381887309186,4,1.41241438780449,0.494495772804021
-0.225090461212371,7,-0.042666631224749,0.433752028694105
-0.12203967173587,2,0.505245809984792,0.072027803387033
3.9507075561633,5,1.29851782097568,0.672025146022096
3.59977894035258,3,1.88358271551064,0.553609925338902
6.85602773086165,5,0.270046354758911,0.310222763403611
0.179418961502035,3,1.75243144993954,0.566977858051654
2.41651007512294,5,2.54178056548974,0.326345955722375
3.47404942256953,3,1.4422992189111,0.802784385209943
3.63566248804945,6,1.85459290577216,0.696529122691953
4.3380323444618,8,1.41953948170173,0.601837658798945
5.77888481684919,3,1.7267403920866,0.357302180109697
5.9596550449502,7,1.86485277246038,0.29348178456011
2.50442703979428,5,-0.104148317756122,0.134670470787656
1.70226759245523,3,0.783695161041044,0.23252742800852
1.39721956534922,2,0.107917681704447,0.671038999256615
-0.0967174381723281,5,0.579300640928218,0.232574079056462
4.94148152143849,5,1.75895851394637,0.664412950598629
8.27198267829005,10,1.45054395447621,0.670722050467528
1.62581052118306,4,0.205134565618131,0.362442651715082
3.42597674807748,0,2.18013795477595,0.403865069263221
1.25704919594915,4,1.07411446913377,0.507157377044166
-2.58647725901895,2,-0.355020192638673,0.522962479709105
3.90444802846149,9,1.51837801782295,0.251813105925133
4.50096786907423,3,1.29883662924869,0.411154063801399
4.51380303550261,5,2.1317970922824,0.904567291222675
1.77013763219677,7,-0.222362740707618,0.711596507803151
1.63844896598366,5,-0.0305799831213973,0.877991670678027
6.07635051109694,3,1.46207403072175,0.224275832363513
0.903615118780388,3,2.06487207644556,0.783450462575758
2.02189788350017,5,0.0810499362375128,0.611841924688683
-0.104437966606055,3,2.30816026907035,0.7399299850166
3.31839430929086,2,0.946939685739958,0.572583060166383
6.64609019931282,4,1.45791920150417,0.397598903925697
4.58123001430013,5,1.19853017530607,0.0957821810911864
-1.14311411452694,5,0.267468218146682,0.922843041734361
2.25331124842722,6,0.0695532009387412,0.354866363159665
2.96120630240384,4,-0.261024497844483,0.420663693739373
2.386377679223,2,0.228954585051179,0.324744442044506
1.04657193730425,1,1.51697851265591,0.612716359912181
1.96516102208429,8,-1.32524606504558,0.551397504855503
4.67531435015112,5,0.451888549288918,0.194578917002113
1.56319797225717,5,0.408027755493405,0.825119129205566
5.45196374310282,4,1.4575852006075,0.841060468619797
4.35343895262084,5,1.33263428969928,0.641341819049862
-3.10057707596217,2,0.119268733182682,0.664131093588474
3.88376838279435,4,0.847194680071388,0.227812357446361
0.572945476614862,3,0.420317989373149,0.455038616452637
-0.227170476682315,6,0.0483653525434582,0.462093455645155
1.72937784883185,4,0.917556364715148,0.412893415955153
1.44990945768487,1,-1.69824555851338,0.129994138873435
2.32538396810294,5,1.22190153614657,0.696271915973123
3.04995097547596,12,0.383314660142701,0.841905052716553
6.3295050307105,4,2.03644596431701,0.310368959062683
3.71865939328921,2,1.98790096395239,0.603206021629833
1.882042420103,6,0.519584578054438,0.396914748222156
3.70977350050661,5,1.17437257649332,0.271236740137661
-1.97154862173259,1,1.35380658602906,0.66391468513592
1.15888135113586,4,-0.122962183054677,0.11819304794442
-0.00273418288454108,3,1.08118339602022,0.509819340172628
-1.88281802057044,2,0.425341877940054,0.431171644818641
2.81741449131109,7,1.19469978267823,0.464721900794043
4.35338772026307,6,1.6807865793486,0.674127806247614
8.0461347364815,10,1.58907966194002,0.574674555682494
3.72520608465655,3,2.7857409372307,0.804878655783939
3.23167184762035,6,2.21315910292835,0.497665684280799
6.295736337976,8,0.840186955348999,0.260295809448682
-0.72922359762879,2,0.722236651634655,0.38192687323946
2.17056233457676,7,0.516011212585647,0.574055715190215
1.61361300431021,4,1.09716439853372,0.466170138474172
-0.156486976972246,6,-0.709498489976672,0.45425387986925
0.0903243195236655,3,-0.321274408823232,0.366163370015286
2.65883651528974,4,0.984266339554735,0.315423523069878
0.893218720635222,6,-0.97038340082083,0.123560467335718
1.98028311100634,2,0.773311125919047,0.338852960960694
5.74208163352677,4,1.64260154858443,0.308267273962075
-0.196955879291318,5,0.710239401169329,0.270935135059766
3.63213391210187,4,1.22252324594973,0.473940038291058
1.08621661900273,1,1.3812862581129,0.204213507668759
2.89612225656712,5,0.688929537542773,0.365550019940485
1.51774697484455,2,1.81450899213422,0.420285445777312
1.87600401765035,7,2.08402749782836,0.675748186632582
2.13909848957609,3,0.378474723391648,0.559094090265813
-0.707135299873022,3,-0.130039950778636,0.573153271717971
0.651233834630298,3,1.42910018658164,0.654192079362661
1.82311818129835,7,2.20868238558859,0.911440624141635
4.97660298824843,7,1.93801558160803,0.496221574731542
0.775957669293187,7,0.139232228291383,0.499369880079665
6.23965206599032,9,0.703796563047602,0.439951706349954
3.0467159482611,5,1.71432070160775,0.766567409937818
3.0017758928765,4,1.57477986394081,0.580358897376407
5.02066973538008,3,1.24708888818291,0.407433486803888
2.93596981517385,5,0.929075330166345,0.463091886014627
1.72062921160946,7,0.422467474136457,0.681904661665418
5.46829461319616,5,-0.361825849073689,0.122975583404753
0.945799179664122,3,3.13088140925851,0.770713872061547
3.89660923925273,8,-0.696384676161769,0.637876201558784
0.648110085458511,6,-1.05676756131523,0.226952654061967
2.4747273051288,6,-0.999679509614532,0.387902161471366
3.33722288045491,2,1.70123084638833,0.883541278251795
4.19713828882359,5,0.829523590430689,0.418023484761113
4.80951859161785,5,-0.245023121601071,0.46324034844962
3.52036256838575,8,1.02543553469249,0.843745603615062
-2.96293457452306,2,1.5777506679536,0.724336674646239
4.09784858351434,5,0.503220139893411,0.772912903307909
2.26377458931736,8,-0.706110806082823,0.625155319987299
